rank,sample_id,timestamp,risk_score,prediction,label,suggested_features,evidence_scope,model,limitation
261,secom_1518,2008-10-15 02:40:00,0.0960992467301576,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
262,secom_1275,2008-10-03 19:23:00,0.09578354042785357,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
263,secom_1342,2008-10-06 03:50:00,0.09577048410555161,0,1,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
264,secom_1381,2008-10-06 22:37:00,0.09572108774938617,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
265,secom_1418,2008-10-08 09:01:00,0.09511357076322247,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
266,secom_1287,2008-10-04 02:36:00,0.09481010439354738,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
267,secom_1534,2008-10-15 15:11:00,0.09472859835765424,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
268,secom_1371,2008-10-06 17:26:00,0.09461555813053626,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
269,secom_1338,2008-10-06 01:30:00,0.09439948147186221,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
270,secom_1249,2008-10-02 17:00:00,0.0943246086069148,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
271,secom_1290,2008-10-04 04:45:00,0.09426279577496609,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
272,secom_1179,2008-09-29 14:08:00,0.09416338127896899,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
273,secom_1529,2008-10-15 10:00:00,0.09382949188451134,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
274,secom_1237,2008-10-02 08:57:00,0.09381564978829111,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
275,secom_1204,2008-09-30 21:39:00,0.09357255241429306,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
276,secom_1502,2008-10-14 14:15:00,0.0934278105335456,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
277,secom_1546,2008-10-16 02:16:00,0.093221807801427,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
278,secom_1262,2008-10-03 02:41:00,0.09316485916051882,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
279,secom_1402,2008-10-07 14:35:00,0.09316179425969401,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
280,secom_1222,2008-10-01 21:50:00,0.09314279276558149,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
281,secom_1303,2008-10-05 00:33:00,0.09307614980260907,0,1,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
282,secom_1366,2008-10-06 15:01:00,0.09257007523724245,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
283,secom_1271,2008-10-03 11:40:00,0.09248618336936838,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
284,secom_1178,2008-09-29 14:04:00,0.09225914485773369,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
285,secom_1235,2008-10-02 08:24:00,0.09220417441159114,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
286,secom_1251,2008-10-02 19:21:00,0.0918757320698431,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
287,secom_1182,2008-09-29 16:27:00,0.09145054393998754,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
288,secom_1198,2008-09-30 15:26:00,0.09134769957200464,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
289,secom_1551,2008-10-16 04:02:00,0.09128508817269544,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
290,secom_1279,2008-10-03 20:46:00,0.09113368394304183,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
291,secom_1463,2008-10-11 16:25:00,0.0910860065046839,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
292,secom_1537,2008-10-15 18:16:00,0.0899704868887299,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
293,secom_1325,2008-10-05 15:35:00,0.0894660117517508,0,1,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
294,secom_1286,2008-10-04 01:49:00,0.08941722352109661,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
295,secom_1505,2008-10-14 19:15:00,0.0893378379355435,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
296,secom_1215,2008-10-01 09:15:00,0.08901203955433062,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
297,secom_1301,2008-10-04 22:06:00,0.08843108088876897,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
298,secom_1563,2008-10-16 20:49:00,0.08839156477649486,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
299,secom_1232,2008-10-02 06:49:00,0.08808817204381097,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
300,secom_1420,2008-10-08 10:37:00,0.08792757116691371,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
301,secom_1521,2008-10-15 04:08:00,0.08681043766189374,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
302,secom_1216,2008-10-01 09:16:00,0.08679657181618584,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
303,secom_1419,2008-10-08 09:06:00,0.08669951733241955,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
304,secom_1318,2008-10-05 11:05:00,0.086335009927789,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
305,secom_1517,2008-10-15 02:40:00,0.08589193811041042,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
306,secom_1186,2008-09-29 22:13:00,0.08581686441745985,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
307,secom_1313,2008-10-05 08:40:00,0.08571885433503869,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
308,secom_1362,2008-10-06 13:08:00,0.08505266670815033,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
309,secom_1272,2008-10-03 12:31:00,0.08475749502258377,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
310,secom_1441,2008-10-09 14:15:00,0.08474087360448906,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
311,secom_1408,2008-10-07 20:19:00,0.08427566106058841,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
312,secom_1471,2008-10-12 08:19:00,0.08403327175471624,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
313,secom_1566,2008-10-17 06:07:00,0.08379943452016665,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
314,secom_1212,2008-10-01 07:19:00,0.08343493739709189,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
315,secom_1197,2008-09-30 15:16:00,0.08318533354660931,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
316,secom_1224,2008-10-01 23:34:00,0.08295818538466813,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
317,secom_1345,2008-10-06 05:21:00,0.08273221697453839,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
318,secom_1355,2008-10-06 08:57:00,0.08248813938366041,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
319,secom_1305,2008-10-05 01:35:00,0.0821223006886079,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
320,secom_1349,2008-10-06 06:49:00,0.08199344558140928,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
321,secom_1423,2008-10-08 13:38:00,0.08198602313924958,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
322,secom_1306,2008-10-05 04:01:00,0.08181096542641014,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
323,secom_1214,2008-10-01 08:15:00,0.08175951042659431,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
324,secom_1188,2008-09-30 01:36:00,0.08170237616180913,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
325,secom_1536,2008-10-15 17:19:00,0.08141130260602791,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
326,secom_1468,2008-10-12 02:59:00,0.0813960432710026,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
327,secom_1300,2008-10-04 20:39:00,0.08121684805467534,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
328,secom_1504,2008-10-14 17:36:00,0.08094826419967448,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
329,secom_1329,2008-10-05 18:46:00,0.08088761195130315,0,1,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
330,secom_1538,2008-10-15 19:15:00,0.08023042592496503,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
331,secom_1477,2008-10-13 14:06:00,0.08014333387105384,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
332,secom_1483,2008-10-13 16:13:00,0.07995305970997614,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
333,secom_1367,2008-10-06 15:52:00,0.07980215998299618,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
334,secom_1185,2008-09-29 21:48:00,0.07959095627452364,0,1,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
335,secom_1282,2008-10-03 22:08:00,0.07952788395762132,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
336,secom_1332,2008-10-05 20:12:00,0.07869178578309215,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
337,secom_1545,2008-10-16 02:16:00,0.07796335514491885,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
338,secom_1448,2008-10-10 12:30:00,0.07771499396946407,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
339,secom_1358,2008-10-06 10:07:00,0.07677692376710168,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
340,secom_1442,2008-10-09 15:04:00,0.0762901958553354,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
341,secom_1351,2008-10-06 07:17:00,0.07581994254701296,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
342,secom_1388,2008-10-07 08:25:00,0.07581819801055127,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
343,secom_1320,2008-10-05 12:03:00,0.07556333845179582,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
344,secom_1428,2008-10-08 17:31:00,0.07524318003021992,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
345,secom_1414,2008-10-08 06:25:00,0.07518954105891641,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
346,secom_1193,2008-09-30 12:31:00,0.07445434158081457,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
347,secom_1555,2008-10-16 04:50:00,0.07437407998444279,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
348,secom_1447,2008-10-10 10:53:00,0.07435726271576538,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
349,secom_1322,2008-10-05 13:49:00,0.07390594558498288,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
350,secom_1451,2008-10-10 20:02:00,0.07373822767073275,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
351,secom_1478,2008-10-13 14:29:00,0.0736986991986282,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
352,secom_1415,2008-10-08 07:10:00,0.07354049126456452,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
353,secom_1433,2008-10-08 21:45:00,0.07319021391232719,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
354,secom_1549,2008-10-16 02:55:00,0.07268087863618203,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
355,secom_1413,2008-10-08 05:38:00,0.07252496617827972,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
356,secom_1189,2008-09-30 02:44:00,0.07239827137234595,0,1,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
357,secom_1380,2008-10-06 21:48:00,0.07224429617709346,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
358,secom_1480,2008-10-13 14:55:00,0.07213195166027506,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
359,secom_1486,2008-10-13 19:40:00,0.0719816632123207,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
360,secom_1501,2008-10-14 14:07:00,0.07147229568008635,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
361,secom_1495,2008-10-14 00:35:00,0.0712436703167336,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
362,secom_1335,2008-10-06 00:41:00,0.0706340310354408,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
363,secom_1206,2008-09-30 23:34:00,0.07015781750174774,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
364,secom_1439,2008-10-09 06:06:00,0.06977396455269323,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
365,secom_1343,2008-10-06 03:57:00,0.06848167596239094,0,1,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
366,secom_1383,2008-10-07 01:46:00,0.06558412488312777,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
367,secom_1180,2008-09-29 15:09:00,0.06480774294194304,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
368,secom_1541,2008-10-15 22:45:00,0.06449767355112515,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
369,secom_1395,2008-10-07 10:51:00,0.06391408898917166,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
370,secom_1432,2008-10-08 21:19:00,0.06386053076097958,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
371,secom_1508,2008-10-14 20:48:00,0.0637436652005678,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
372,secom_1200,2008-09-30 16:50:00,0.06347744690195493,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
373,secom_1491,2008-10-13 21:47:00,0.06339281682860012,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
374,secom_1211,2008-10-01 05:56:00,0.062344372444622986,0,1,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
375,secom_1181,2008-09-29 15:16:00,0.062055887074934986,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
376,secom_1370,2008-10-06 17:26:00,0.05995655669086235,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
377,secom_1220,2008-10-01 19:57:00,0.059427439904000685,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
378,secom_1394,2008-10-07 10:10:00,0.05910583897474766,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
379,secom_1218,2008-10-01 15:16:00,0.057887235611384764,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
380,secom_1531,2008-10-15 13:14:00,0.05788625139495014,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
381,secom_1317,2008-10-05 10:43:00,0.0571824820777191,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
382,secom_1288,2008-10-04 03:53:00,0.056786212884088146,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
383,secom_1559,2008-10-16 05:44:00,0.0560911894936158,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
384,secom_1411,2008-10-08 04:47:00,0.055338246427138756,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
385,secom_1295,2008-10-04 18:25:00,0.054460466410510576,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
386,secom_1393,2008-10-07 10:04:00,0.04958402418695119,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
387,secom_1446,2008-10-10 10:46:00,0.04680289197412134,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
388,secom_1438,2008-10-09 04:34:00,0.04646946584644875,0,1,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
389,secom_1194,2008-09-30 13:29:00,0.045379760471267766,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
390,secom_1213,2008-10-01 07:28:00,0.03588193328922061,0,0,feature_059;feature_247;feature_519;feature_065;feature_475,global_model_importance,random_forest_depth_none_leaf_8,"Anonymous variables are inspection candidates, not proven physical causes."
